id,votante,alpha,dim_lat1,dim_lat2
1726,Marina Santos,0.37686557,-1.3019291,-2.3783772
1727,Nelson Barbudo,0.011547241,1.1924584,-3.940221
1728,Nereu Crispim,-0.061510086,-1.5554031,-0.4051902
1729,Nicoletti,0.3243983,0.62664944,-1.9074948
1730,Olival Marques,-0.06733984,-2.1367464,-1.5823973
1731,Osires Damaso,-0.009403476,0.86203015,-1.2664773
1732,Ossesio Silva,0.0015671959,-2.3904064,-2.5812352
1733,Otoni de Paula,0.12604235,1.1186537,-2.2602522
1734,Ottaci Nascimento,0.01948451,-1.781183,-2.2694938
1735,Otto Alencar Filho,0.00022146342,-1.4631071,0.38976684
1736,Pastor Sargento Isidório,-0.042212185,-1.80616,1.568794
1737,Paula Belmonte,-0.010817673,1.5468339,-0.7808373
1738,Paulo Bengtson,0.10399686,0.168755,-3.3056426
1739,Paulo Ganime,-0.027222026,0.71817464,-0.54113984
1740,Pedro Augusto Bezerra,-0.012785864,-0.65485907,-0.47185662
1741,Pedro Lucas Fernandes,-0.015062678,-1.8271663,-1.6940757
1742,Pedro Westphalen,0.0074353786,-1.5158658,-4.319546
1743,Pinheirinho,0.008986718,-2.7978396,-3.934772
1744,Policial Katia Sastre,0.0015942712,0.7450482,-1.1000404
1745,Professor Alcides,0.09166899,-1.7778698,-2.5860186
1746,Professor Israel Batista,0.08690272,-1.7309983,2.4133115
1747,Professor Joziel,0.049475346,-0.1863437,-1.0334556
1748,Professora Dayane Pimentel,0.1242456,1.1585875,0.7271412
1749,Raimundo Costa,0.3528753,-0.21584536,-0.5431259
1750,Reinhold Stephanes Junior,-0.6240027,1.3734301,-2.4719698
1751,Ricardo Guidi,-0.11624762,0.03801153,-2.2527375
1752,Robério Monteiro,0.26582184,-1.9023409,0.5401232
1753,Rodrigo Agostinho,0.08228388,-0.30752796,1.0565375
1754,Rodrigo Coelho,-0.0041312254,1.3766487,-2.5521517
1755,Rosana Valle,0.17714469,-0.41026473,-0.039150283
1756,Rose Modesto,0.31629118,-1.99575,0.90903383
1757,Sanderson,-0.09701875,0.6340025,-3.5148892
1758,Santini,0.3359414,-0.75807625,-2.4677176
1759,Sargento Fahur,-0.08606251,2.742039,-1.5287763
1760,Schiavinato,0.0006159049,-1.8754863,-2.808385
1761,Sergio Toledo,0.0095264325,-0.7562394,-0.77866703
1762,Severino Pessoa,-0.50884604,-0.5874009,-0.8936543
1763,Sidney Leite,-0.23878539,-0.027596034,0.0053060553
1764,Tabata Amaral,-0.01732333,1.0875393,0.45393366
1765,Tereza Nelma,-0.0008675549,-1.3594409,1.209402
1766,Tiago Mitraud,-0.0063952724,1.2438809,-0.445153
1767,Tito,0.006890281,0.54483867,-2.6282206
1768,Vavá Martins,-0.021690954,-0.4890096,-0.99867094
1769,Vermelho,0.0063295388,-1.0008885,-1.7103015
1770,Vinicius Poit,0.027916493,0.57208383,-0.49204308
1771,Wladimir Garotinho,-0.18415058,-1.1820226,-0.28915662
1772,Zé Vitor,0.1529249,0.28690937,0.08018036
1773,Airton Faleiro,-0.006233982,-2.608557,1.7146865
1774,AJ Albuquerque,0.015509101,-2.6714785,-4.1169004
1775,Alexandre Padilha,0.008216992,-3.3302023,2.4463024
1776,Alexis Fonteyne,0.017773887,0.555155,-0.4208627
1777,André Ferreira,0.0038998413,-0.649733,-5.085495
1778,Bibo Nunes,-0.019451622,0.15945888,-2.3979316
1779,Bira do Pindaré,-0.0010880171,-1.8354918,3.8091955
1780,Bosco Saraiva,-0.22967218,-0.45799577,-2.1924572
1781,Celina Leão,0.4364023,-2.1293187,-1.6507055
1782,Célio Moura,-0.002456183,-3.1748796,2.6503165
1783,Da Vitória,0.08640546,0.24454062,-1.6528486
1784,Daniela do Waguinho,0.02631868,-3.204625,-1.6173453
1785,David Miranda,0.0049693016,-0.73417395,2.3142786
1786,Dr. Frederico,0.12899162,0.5257249,-1.4680912
1787,Dr. Jaziel,-0.13830128,3.0841267,-0.89414287
1788,Eduardo Bismarck,0.18216155,-0.885355,0.17173347
1789,Elias Vaz,0.124690205,-1.151373,3.1021776
1790,Enéias Reis,-0.006262072,0.44324666,-1.905906
1791,Fabiano Tolentino,6.3561376e-05,1.2662361,-1.4823868
1792,Fernanda Melchionna,-0.005970804,-1.1026106,2.7300391
1793,Fernando Rodolfo,-0.050643783,-0.6787896,1.5000868
1794,Frei Anastacio Ribeiro,-0.11764164,-0.69098425,0.9943435
1795,Gervásio Maia,0.01981962,-2.2325203,2.929953
1796,Gil Cutrim,0.111127436,-1.9781834,-2.7471578
1797,Gilberto Abramo,-0.122916356,-1.945619,-2.2207296
1798,Gilson Marques,-0.0023728663,0.25529718,-0.40582144
1799,Haroldo Cathedral,-0.005394982,0.012735359,-1.1045263
1800,Heitor Freire,0.0029431507,1.3016264,-1.4998201
1801,Hélio Francisco Costa,-0.29314002,0.5257445,0.43648246
1802,Jesus Sérgio,0.11152935,-1.1010343,0.5845491
1803,Júnior Ferrari,-0.0754966,2.1023223,-1.3495203
1804,Lafayette de Andrada,-0.33369964,-1.0337284,-1.298663
1805,Léo Moraes,-0.03320739,0.47863096,-0.13877223
1806,Liziane Bayer,0.35711262,-0.73955315,-1.3700031
1807,Lucas Gonzalez,-0.010015056,1.1652964,-0.47847667
1808,Lucas Redecker,0.0045035747,-0.6172544,-0.22064252
1809,Luiz Antônio Corrêa,-0.22587723,-1.2190796,-1.1622108
1810,Marcelo Freixo,0.21698616,-1.9917606,3.0742316
1811,Marcelo Nilo,-0.021948248,-0.72737426,1.5274467
1812,Márcio Jerry,0.022297155,-1.0554,0.8504882
1813,Marcos Pereira,0.029593136,-1.2434497,-2.289494
1814,Margarete Coelho,0.058697827,-0.4936077,-0.8558831
1815,Marília Arraes,0.016838916,-3.924459,2.9697835
1816,Marlon Santos,0.010997593,-1.3595146,-3.1656706
1817,Marreca Filho,-0.028933877,-1.5283097,-0.32657865
1818,Maurício Dziedricki,0.011497025,-0.32866228,-2.3846035
1819,Natália Bonavides,-0.006469975,-1.2302822,1.6023339
1820,Pastor Gil,0.0309566,0.020236544,-1.7359235
1821,Pedro Lupion,-0.045114547,-1.1399144,-3.027856
1822,Professora Rosa Neide,0.017291095,-2.8781557,2.768113
1823,Ricardo Pericar,-4.9918504e-05,0.42103076,-1.2265118
1824,Rogério Correia,0.000677329,-2.6271408,2.9306502
1825,Sâmia Bomfim,-0.004343227,-1.4833349,3.5028796
1826,Silvia Cristina,0.3375168,-1.435104,-0.17125694
1827,Talíria Petrone,-0.001432601,-0.68638027,2.4067562
1828,Tiago Dimas,0.2853796,-0.08889361,-1.6131061
1829,Túlio Gadêlha,-0.07576063,-0.8867019,2.4555855
1830,Vilson da Fetaemg,0.10312953,-2.810111,3.0810833
1831,Acácio Favacho,-0.0020116551,-0.03769681,-3.0828528
1832,Aécio Neves,0.08267902,-2.2048116,-0.50666887
1833,Alex Santana,0.056549378,0.20117937,-1.9844489
1834,Carlos Veras,-0.00038219296,-4.0572867,2.7613614
1835,Cezinha de Madureira,-0.023242872,-1.1747686,-3.0237489
1836,Edilázio Júnior,-0.064275324,-0.9144845,-3.1492453
1837,Flordelis,-0.004950586,-1.3654153,-1.7552724
1838,General Girão,-0.00789646,1.4556552,-3.8660915
1839,Geninho Zuliani,0.019062147,-1.4334503,-0.23110332
1840,Gleisi Hoffmann,-0.0071876496,-1.9912121,1.4367777
1841,Joenia Wapichana,0.24851844,-0.9328869,2.1790886
1842,José Ricardo,-0.005075945,-2.2869031,1.6449689
1843,Joseildo Ramos,-0.0021157581,-1.3490138,1.2539365
1844,Josimar Maranhãozinho,0.0357107,-0.36726427,-0.91629714
1845,Junior Lourenço,0.003477678,-2.7480328,-3.4210248
1846,Luisa Canziani,0.20214793,-0.47872043,-1.6890894
1847,Paulo Guedes,-0.00010214728,-3.4490902,2.2224867
1848,Rui Falcão,-0.04839991,-2.7128632,1.8469177
1849,Silvio Costa Filho,0.00020705846,0.4651154,0.01694423
1850,Ted Conti,0.16111858,-1.0533301,1.1115018
1851,Vinicius Farah,0.26862994,-2.439831,-0.9230457
1852,General Peternelli,0.014784781,-0.022429818,-2.9709973
1853,Aline Gurgel,0.0063466434,-0.06784992,0.1857628
1854,Bozzella,0.24846421,-0.28777027,1.8572047
1855,Camilo Capiberibe,-0.011734092,-1.9855485,3.462397
1856,Carla Zambelli,-0.21012591,1.3650777,-2.4248126
1857,Fabio Schiochet,-0.02614945,-0.67979515,-1.9900466
1858,Gustinho Ribeiro,0.093138635,-1.0103657,-3.4416242
1859,Jaqueline Cassol,0.2310794,-0.8823944,-1.3421136
1860,João H. Campos,0.006220037,-3.6786084,2.7287283
1861,Leda Sadala,-0.14286119,-2.030582,-2.2846887
1862,Loester Trutis,0.007854583,0.42073736,-0.6337805
1863,Luiz Flávio Gomes,0.15874384,0.15670975,0.2829111
1864,Major Fabiana,-0.38975152,1.1037385,-4.4373713
1865,Mauro Benevides Filho,0.0027992562,-1.762083,0.880564
1866,Paulo Ramos,0.08095078,-2.5118344,1.6554983
1867,Valdevan Noventa,0.18128692,-1.2219625,1.0799178
1868,Major Vitor Hugo,-0.060474236,1.375355,-3.2909987
1869,Joice Hasselmann,0.05817655,0.07968461,1.3254609
1870,Alencar Santana,0.025174519,-2.6016617,1.8016347
1871,Áurea Carolina,-0.011508776,-0.33944005,3.1011844
1872,Zé Neto,-0.012083986,-0.52889496,0.19840191
1873,Fernando Borja,-5.6250334e-05,-0.4841948,-1.0398312
1874,Dr. Gonçalo,-0.0050958386,-0.034319058,-0.3920353
1875,Patricia Ferraz,-0.0011096196,-2.5732641,-1.3433629
1876,Carla Dickson,0.021163253,-0.5963614,-3.0967386
1877,Deuzinho Filho,-0.013871153,-1.3561935,-0.48670432
1878,Dr. João Caldas,0.00011929925,0.03787732,-3.2966073
1879,Marcão Gomes,1.8534365e-05,-0.9297662,-3.5448506
1880,Ney Leprevost,0.07275092,-1.3870751,0.07702328
1881,Ricardo Silva,-0.09730502,-0.90921515,-0.5927878
1882,Jorge Goetten,0.002449148,0.23079823,-0.7996808
1883,Nilson F. Stainsack,0.0012038241,-0.17930041,-3.5765252
1884,RRenato Queiroz,-0.0018420375,0.99084777,0.037564248
1885,Dr. Agripino Magalhães,0.0071740923,0.104927324,-1.4410334
1886,Ely Santos,-0.009118121,-2.0404704,-1.3723855
1887,Jones Moura,0.010563697,-1.4997861,-2.0215373
1888,Milton Coelho,-0.0005648942,-3.968543,3.709576
1889,Paulo Vicente Caleffi,-0.31734946,-1.0450975,-2.4002717
1890,Ricardo da Karol,0.11092439,-1.6600574,-1.0501766
1891,Vivi Reis,0.003303896,-0.436659,2.966553
1892,Jorielson,-6.6019624e-05,0.27509215,-1.447623
1893,Josivaldo JP,0.04919975,-0.16272853,-0.74720544
1894,Pedro Augusto Palareti,0.014042086,-1.8504211,-1.6301494
1895,Pedro Dalua,0.011238437,0.34634945,-3.5855281
1896,Henrique do Paraíso,-4.9072696e-08,-2.7688675,-3.1838088
1897,Norma Pereira,-0.0075587486,-4.123141,-1.5492533
1898,Rafafá,0.054199837,-1.4409246,-0.18834661
1899,Totonho Lopes,-0.0011166905,-2.7977412,1.0750872
1900,Rachel Marques,-0.00029252798,-0.013335298,-0.012996115
1901,Alexandre Figueiredo,-0.0033903655,1.1239421,-0.19816098
1902,Eliza Virgínia,5.78416e-05,0.0002375671,-4.8467455
1903,Lucas Follador,0.017867545,-0.684818,-2.401798
1904,Marco Brasil,2.1332098e-06,2.8308827e-06,-3.852784
1905,Sargento Alexandre,0.0030836456,-1.8570776,-1.5110127
1906,Nelho Bezerra,-0.014296651,-1.9598954,0.38299033
1907,Tiago Andrino,0.009602848,1.2621613,1.4414443
1908,Joceval Rodrigues,0.0046490477,0.00016309801,0.51636314
1909,Patrick Dorneles,0.00023748813,1.0745702,-0.0029805908
1910,Adail Filho,9.2035436e-05,-1.0128173e-05,9.12104e-05
1911,Adilson Barroso,0.0001456964,-8.951651e-06,-4.64131e-05
1912,Alexandre Lindenmeyer,-0.00015177205,-8.327903e-05,-5.372541e-05
1913,Alfredinho,0.00011460636,5.6736288e-05,-0.00016539457
1914,Alfredo Gaspar,0.00021302489,-0.00010128149,1.2719222e-05
1915,Amália Barros,-0.00021648806,4.10967e-05,-6.169932e-05
1916,Amanda Gentil,4.6672038e-05,-1.7124562e-06,-3.0706367e-05
1917,Ana Paula Leão,0.0001231328,-1.047377e-05,6.209733e-05
1918,Ana Pimentel,3.7844584e-05,-6.976513e-05,1.0153461e-05
1919,André Fernandes,-5.8055484e-05,-6.344725e-05,-7.6188735e-06
1920,Antonio Andrade,1.1932963e-05,-4.3914515e-05,-9.861469e-07
1921,Antonio Carlos Rodrigues,-4.5876994e-05,-0.00011119859,-0.00022937568
1922,Átila de Melo Lira,0.00021302247,0.00012623197,4.3749096e-06
1923,Augusto Puppio,7.731967e-05,5.7488924e-05,-5.996978e-05
1924,Bandeira de Mello,6.117938e-06,-0.00014862765,-6.772224e-05
1925,Carlos Bebeto,-0.000101210375,5.498435e-05,0.00021705042
1926,Beto Richa,0.0001985139,-1.5196093e-05,4.2196392e-05
1927,Bruno Ganem,-0.00012866521,0.00012449769,8.7202876e-05
1928,Cabo Gilberto Silva,-0.00015968826,1.2932611e-05,6.398048e-05
1929,Caio Vianna,-8.734787e-09,-6.6534485e-06,-2.1092257e-05
1930,Camila Jara,4.4197106e-05,-1.5743179e-05,-9.7029115e-06
1931,Capitão Alden,-0.00020897562,1.9553241e-05,8.6518805e-05
1932,Carol Dartora,-0.000464492,4.8743976e-05,0.00016442881
1933,Castro Neto,0.00014152074,8.474235e-07,2.366864e-05
1934,Célia Xakriabá,0.00014005181,-9.1989e-05,6.1406245e-06
1935,Clodoaldo Magalhães,5.5742494e-05,-7.051279e-05,9.277426e-05
1936,Cobalchini,0.00029033102,-8.359651e-05,-1.1894652e-05
1937,Coronel Assis,6.48939e-05,-4.849732e-05,7.633625e-05
1938,Coronel Fernanda,7.827235e-06,1.8279721e-05,-5.413658e-05
1939,Coronel Meira,8.85994e-05,-4.7323178e-05,6.384174e-05
1940,Coronel Telhada,-0.00017864477,-0.00012027089,9.661021e-05
1941,Coronel Ulysses,0.00028457592,9.758679e-05,3.5463032e-05
1942,Cristiane Lopes,-2.1985921e-05,3.324073e-05,4.816529e-05
1943,Daiana Santos,1.611268e-05,-3.2523763e-05,-1.1268696e-05
1944,Dal Barreto,-0.00023370418,-0.0002190732,-2.5288937e-05
1945,Dandara,5.1793315e-05,-7.941137e-05,-2.0124276e-05
1946,Daniel Agrobom,0.00012510119,1.3392342e-05,9.5158495e-05
1947,Daniela Reinehr,9.5998985e-06,-0.000116373616,-1.8938194e-05
1948,Dayany Bittencourt,2.357665e-06,3.4911773e-05,-2.1751079e-05
1949,Defensor Stélio Dener,-0.00014209593,1.8341063e-05,-3.9915354e-05
1950,Delegada Ione,5.411457e-07,0.00016284111,3.906971e-06
1951,Delegado Caveira,-4.5808294e-05,-0.00012028011,0.0001764365
1952,Delegado da Cunha,-5.0886476e-05,3.890458e-06,7.202712e-05
1953,Delegado Fabio Costa,9.0330956e-05,1.19547e-05,6.6613466e-05
1954,Delegado Palumbo,-6.934302e-05,1.9300982e-05,-5.1934872e-05
1955,Delegado Paulo Bilynskyj,-0.00011033194,4.3930395e-06,6.652517e-05
1956,Delegado Ramagem,5.819738e-05,-6.50126e-05,-8.052606e-05
1957,Denise Pessôa,-0.00022216311,4.5208908e-05,-3.1691503e-05
1958,Detinha,-8.770653e-05,-8.4478044e-05,-0.000118464195
1959,Diego Coronel,-0.00061510695,-5.0000534e-05,-0.00011273156
1960,Dilvanda Faro,-2.4109613e-07,-4.037112e-05,-6.412465e-06
1961,Dimas Gadelha,0.00015849536,-2.4976878e-05,0.00015852865
1962,Dorinaldo Malafaia,7.237657e-06,-5.5073022e-05,3.51584e-05
1963,Dr. Benjamim,-7.7175246e-05,0.00011215067,6.8138033e-06
1964,Dr. Fernando Máximo,-0.00019031753,-3.4509107e-05,2.4306311e-05
1965,Dr. Francisco,-0.00014428385,2.8764021e-05,6.9466e-05
1966,Dr. Victor Linhalis,-4.842611e-05,-2.1510488e-05,4.917689e-06
1967,Dra. Alessandra Haber,-7.100181e-05,-2.1130516e-05,3.2661206e-05
1968,Duarte Jr.,-4.4209577e-05,3.2276448e-06,6.206717e-05
1969,Duda Ramos,1.819423e-05,-1.7848575e-05,5.3798725e-05
1970,Eduardo Velloso,-1.3116274e-05,-3.9945066e-05,-0.00011846925
1971,Enfermeira Ana Paula,-7.412469e-05,-1.6816557e-09,-5.3606902e-05
1972,Eriberto Medeiros,0.000113765156,-0.000185481,-7.708418e-05
1973,Erika Hilton,-0.00016979361,-1.2119306e-05,-1.46945895e-05
1974,Fábio Teruel,-6.2499894e-06,3.9855542e-05,3.291836e-06
1975,Fausto Santos Jr.,5.7879442e-06,8.338792e-05,-0.00015874213
1976,Felipe Becari,-0.0002312327,0.00015816328,1.6813829e-05
1977,Fernanda Pessoa,-0.0002540503,2.9304112e-05,9.365371e-05
1978,Fernando Mineiro,-0.00020186651,-0.00013477972,4.3883218e-05
1979,Filipe Martins,0.00019111716,1.3991357e-06,-1.6432408e-05
1980,Flavinha,8.8837376e-05,-8.7799825e-05,-5.7047364e-06
1981,Florentino Neto,-0.00021391071,9.730029e-05,-7.6882e-05
1982,Franciane Bayer,-0.000101443264,-7.064182e-05,4.9602717e-05
1983,Fred Linhares,-2.1613974e-05,-6.858354e-05,9.401234e-06
1984,Gabriel Mota,-5.0198818e-05,1.986829e-05,0.00010143454
1985,Gabriel Nunes,3.3846885e-05,-6.823326e-05,-0.00012887301
1986,General Pazuello,-0.000100824065,2.4115358e-05,-3.0633386e-05
1987,Geraldo Mendes,5.775584e-05,6.3987805e-05,2.5750294e-05
1988,Gerlen Diniz,-0.00014286817,-2.54376e-05,-6.497625e-05
1989,Gilson Daniel,0.00014045116,9.562318e-06,5.9699094e-05
1990,Gilvan da Federal,-0.00015752239,-4.3611704e-05,6.478958e-05
1991,Gilvan Maximo,0.00014317322,9.503732e-05,3.6586353e-05
1992,Gisela Simona,-1.8003586e-05,-4.6315847e-05,3.873674e-05
1993,Guilherme Boulos,5.786904e-06,3.3726057e-05,7.48443e-05
1994,Guilherme Uchoa,-0.00010299591,-0.00010337682,4.7261732e-05
1995,Gustavo Gayer,0.00010781623,-8.147005e-05,-7.682163e-06
1996,Henderson Pinto,-0.00012502843,-0.00016203977,-3.8535443e-05
1997,Icaro de Valmir,0.00011167074,0.00013199006,-3.9155628e-05
1998,Ismael,-0.00014291429,6.393471e-05,-8.610354e-06
1999,Ismael Alexandrino,0.00015621542,2.3639855e-05,6.8882495e-05
2000,Ivoneide Caetano,5.345279e-05,4.056974e-05,7.363282e-06
2001,Iza Arruda,-4.5460665e-06,5.8464222e-05,-3.692517e-05
2002,Jack Rocha,8.090556e-06,1.4637328e-05,7.160888e-05
2003,Jeferson Rodrigues,9.818809e-05,0.00014065017,-5.862351e-06
2004,Josenildo,-2.7903297e-09,-7.95752e-05,8.9111665e-05
2005,Julia Zanatta,7.215574e-05,-7.8694364e-05,1.424372e-05
2006,Julio Arcoverde,-6.33532e-05,0.00012148591,9.1206006e-05
2007,Keniston Braga,-0.00024925207,0.00013753034,-6.440967e-05
2008,Kiko Celeguim,-0.00012113743,3.4795434e-05,7.9601516e-05
2009,Lêda Borges,5.567981e-06,-1.9768631e-05,6.7184737e-06
2010,Leo Prates,-0.00014532862,-4.7840073e-05,3.054957e-05
2011,Lucas Ramos,-9.053366e-05,-6.423505e-05,3.917825e-06
2012,Luciano Alves,-0.00013250513,-3.4950426e-06,-6.553912e-05
2013,Luciano Amaral,2.437226e-05,-9.275893e-05,-6.060418e-07
2014,Luciano Azevedo,0.00021133045,-7.2213355e-05,0.00016106514
2015,Luciano Vieira,0.00014164766,6.874211e-05,-8.322306e-05
2016,Luis Carlos Gomes,0.00018524818,-4.7562193e-05,-3.8322425e-05
2017,Luiz Gastão,0.0003060447,-9.048839e-06,7.487369e-05
2018,Marcelo Crivella,-6.839637e-05,1.2815941e-05,-0.00013900257
2019,Marcelo Lima,0.0002367567,-2.6588736e-05,0.00022113958
2020,Marcelo Queiroz,-6.980691e-05,-6.5989705e-05,5.529244e-05
2021,Márcio Correa,-2.2061116e-05,-2.447643e-06,5.0278817e-05
2022,Marcos Pollon,-0.00016864281,3.6624082e-05,4.9371505e-05
2023,Maria Arraes,6.557445e-05,2.0120591e-05,1.3294784e-05
2024,Matheus Noronha,6.36665e-05,-2.0298787e-05,0.00012681841
2025,Maurício Carvalho,-5.275155e-05,3.507975e-05,-5.315918e-05
2026,Mauricio do Vôlei,7.153149e-05,5.8640384e-05,-3.2534273e-05
2027,Mauricio Neves,-3.6260208e-06,5.9446596e-05,-0.00017016151
2028,Max Lemos,0.00012518723,-1.44179285e-05,-5.0540486e-05
2029,Meire Serafim,8.5751264e-05,1.692358e-05,-0.00010906635
2030,Mersinho Lucena,-0.0001296262,3.151241e-05,0.000114251365
2031,Messias Donato,-0.0002656416,0.00013006838,5.625737e-05
2032,Miguel Ângelo,1.0814416e-05,0.000164934,-0.00012685325
2033,Murillo Gouvea,-6.698975e-05,-3.0070121e-05,-6.271317e-05
2034,Murilo Galdino,-6.632865e-05,8.246262e-05,4.2975422e-05
2035,Nely Aquino,-3.1000673e-05,4.3750228e-05,-6.507071e-05
2036,Nikolas Ferreira,-2.9271774e-05,4.317366e-05,3.569387e-05
2037,Pastor Diniz,0.00019190993,-7.290937e-05,4.2919262e-05
2038,Pastor Henrique Vieira,4.467708e-05,1.7435566e-05,0.00015030499
2039,Paulinho Freire,-0.00011339011,-0.0001353022,-6.0131544e-05
2040,Paulo Alexandre Barbosa,0.00018388126,-1.5368973e-05,1.318178e-06
2041,Paulo Litro,-6.74669e-05,7.0043854e-05,0.00016595134
2042,Pedro Aihara,-0.00018055955,-0.00014490896,-8.6765096e-05
2043,Pedro Campos,9.106753e-05,4.382358e-05,2.2787412e-05
2044,Pezenti,-3.7708785e-05,-3.3416905e-05,0.00011125212
2045,Priscila Costa,0.00031842265,7.346054e-06,6.665106e-05
2046,Prof. Paulo Fernando,4.3637807e-05,-2.6081925e-05,4.020663e-05
2047,Prof. Reginaldo Veras,-0.0003063872,-5.1262614e-05,-4.6212124e-05
2048,Rafael Brito,-0.00015610678,-4.2523294e-05,-3.2748118e-05
2049,Rafael Simoes,0.0001466599,8.9205976e-05,-1.8358172e-05
2050,Reginete Bispo,-0.00014546649,-3.4088596e-05,-7.9709585e-05
2051,Reimont,0.0001215653,-2.0892912e-08,-0.00012488745
2052,Ricardo Ayres,-0.00012875313,-1.9032967e-05,0.0001286082
2053,Ricardo Maia,0.00017298425,-7.590551e-05,5.5986857e-05
2054,Ricardo Salles,-0.00017219796,3.284852e-05,-1.0137373e-06
2055,Roberta Roma,3.2116688e-05,6.226088e-05,-7.5251344e-05
2056,Roberto Monteiro Pai,-0.0001015466,-2.9826468e-05,-9.14172e-05
2057,Robinson Faria,0.000174043,-8.813718e-05,2.4455925e-05
2058,Rodolfo Nogueira,-0.00027413655,-6.4896594e-05,-8.072737e-06
2059,Rodrigo Estacho,-0.00031952633,1.6547085e-05,6.865246e-05
2060,Rodrigo Gambale,3.469809e-05,-0.00013278323,0.00012790857
2061,Rodrigo Valadares,5.395306e-05,-2.6536309e-05,-2.0013285e-05
2062,Rogéria Santos,-8.671937e-06,5.6356082e-05,-5.6101126e-05
2063,Rosângela Moro,-4.4617656e-05,-3.6213158e-05,6.0935632e-05
2064,Samuel Viana,-0.00010977349,9.42808e-05,4.702151e-05
2065,Sargento Gonçalves,-0.00042828824,-7.3240495e-05,1.2795375e-05
2066,Sargento Portugal,0.0002754143,-9.693504e-06,6.391192e-05
2067,Saullo Vianna,-9.27755e-05,-0.00010589909,4.7794958e-05
2068,Silvia Waiãpi,9.2597766e-05,-7.070803e-05,9.34953e-05
2069,Silvye Alves,-8.560621e-05,5.191001e-05,6.004884e-05
2070,Sonize Barbosa,0.00010999654,2.95392e-05,-2.7772105e-05
2071,Tadeu Veneri,-0.00014449834,0.000119400516,-4.5612403e-05
2072,Tarcísio Motta,-2.2383472e-05,6.868319e-05,-3.9179897e-05
2073,Thiago de Joaldo,-1.545249e-05,-3.4793615e-05,-3.2030715e-05
2074,Thiago Flores,0.00010850636,4.4761568e-05,-5.883526e-05
2075,Tião Medeiros,6.7817164e-06,-0.00017645775,-9.2688155e-05
2076,Waldemar Oliveira,-2.8760158e-05,2.3021697e-05,7.946275e-06
2077,Welter,0.0001784058,3.7801616e-05,7.370492e-05
2078,Yandra Moura,0.00030819429,1.8025581e-05,-6.934404e-05
2079,Zé Haroldo Cathedral,2.9940533e-05,-4.4441782e-05,-0.00013864692
2080,Zé Trovão,0.00013322785,6.0690214e-05,0.000108746375
2081,Zezinho Barbary,-6.491145e-05,-3.9083534e-06,0.00012004797
2082,Zucco,-3.2030075e-05,-4.4377546e-05,4.7407415e-05
2083,Abilio Brunini,2.741623e-05,8.193307e-05,-1.0210999e-05
2084,Any Ortiz,1.6395526e-05,4.074794e-05,-2.0649377e-05
2085,Delegada Adriana Accorsi,-8.053053e-05,-3.7606042e-06,-5.039008e-06
2086,Delegada Katarina,4.2899064e-06,3.588348e-05,-4.9492206e-05
2087,Delegado Matheus Laiola,-0.00028367198,-2.2884255e-05,-3.012034e-05
2088,Jadyel Alencar,0.00016267416,8.281747e-05,-0.00010743099
2089,Lula da Fonte,-0.00012028059,3.7072066e-05,-0.00014006611
2090,Marangoni,0.0001506016,-2.942379e-06,6.369858e-05
2091,Marussa Boldrin,0.00026516244,-8.4271276e-05,-7.898001e-05
2092,Mauricio Marcon,9.339499e-06,6.2842344e-05,-5.758796e-05
2093,Neto Carletto,7.069001e-05,2.1549004e-05,5.8957085e-07
2094,Professora Goreth,0.00014947537,-4.2182215e-05,-4.8562346e-05
2095,Professora Luciene Cavalcante,5.5973112e-05,-2.2794426e-05,-2.8163977e-06
2096,Rosângela Reis,8.8931585e-05,-2.949131e-06,3.107189e-05
2097,Simone Marquetto,-0.00043599156,4.8708942e-05,1.7436989e-05
2098,Albuquerque,-1.2521986e-05,-0.00014690263,3.7132886e-05
2099,Alexandre Guimarães,6.914557e-05,3.4106415e-05,8.356018e-05
2100,Amom Mandel,9.093179e-05,0.00014346442,6.395428e-05
2101,Ana Paula Lima,9.407923e-05,3.269522e-05,-4.4560104e-05
2102,Andreia Siqueira,-9.8668825e-05,-4.1581192e-05,-0.00010016546
2103,Antônio Doido,-0.00018698409,6.740801e-05,-3.497237e-05
2104,Bruno Farias,-8.9988316e-05,-4.5546694e-05,5.1165116e-06
2105,Clarissa Tércio,7.571127e-05,-2.4153327e-05,3.462085e-05
2106,Dani Cunha,-7.271055e-05,-7.141195e-05,-5.371532e-05
2107,Daniel Barbosa,-4.2486034e-05,1.0576462e-05,6.6522785e-05
2108,Douglas Viegas,-1.2939432e-05,-4.3431923e-05,-7.020103e-05
2109,Dr. Allan Garcês,-7.54052e-05,1.6442358e-05,0.00012795212
2110,Duda Salabert,-0.00018905266,-8.031296e-05,-9.639734e-09
2111,Fábio Macedo,6.7219444e-05,-0.00020542915,-3.6792415e-05
2112,Felipe Saliba,-1.6367987e-05,-3.1622214e-05,-0.00013390128
2113,Helena Lima,0.00012140365,3.2511067e-05,2.491923e-05
2114,Henrique Júnior,-0.00010918373,-0.00014394968,-3.2923494e-05
2115,Hildo do Candango,-1.699965e-05,8.182369e-05,1.754854e-05
2116,Lebrão,0.00016027596,5.8593934e-05,3.115012e-05
2117,Marcos Tavares,0.000173136,7.3372634e-05,7.585214e-05
2118,Tacilla Mariana Carvalho,1.0263666e-06,1.6050479e-05,-0.00012264198
